index,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
145,,20.963333,23.79,0.0,442.33334,0.0036458455,0.0
146,,20.066668,24.29,0.0,441.0,0.003521425,0.0
147,,20.963333,19.79,0.0,472.66666,0.0030298547,0.0
148,,21.34,22.395,0.0,660.5,0.0035116014,0.0
149,,23.29,24.525,796.5,614.0,0.0043357876,1.0
150,,19.445,26.995,0.0,470.0,0.0037669423,0.0
151,,20.79,22.84,0.0,448.0,0.0034621092,0.0
152,,21.865,21.32,459.25,883.0,0.0034518354,1.0
153,,22.79,31.05,444.0,1373.3334,0.005334235,1.0
154,,21.0,24.445,0.0,579.5,0.0037553362,0.0
155,,19.666666,19.463333,31.0,455.0,0.002749158,0.0
156,,21.4725,33.925,496.5,1347.0,0.005378914,1.0
157,,20.7675,29.7,122.0,614.25,0.0045032054,0.0
158,,20.0,33.4,0.0,508.0,0.004832296,0.0
159,,20.79,24.945,0.0,526.0,0.003783128,0.0
160,,20.5,19.26,0.0,479.0,0.002864991,0.0
161,,20.29,28.39,0.0,822.0,0.0041774516,0.0
162,,19.29,31.29,0.0,436.0,0.00432823,0.0
163,,20.445,23.945,0.0,466.66666,0.0035537432,0.0
164,,20.5,33.79,0.0,721.5,0.0050439057,0.0
165,,21.5,36.7,0.0,1461.5,0.005832925,0.0
166,,21.0,19.79,0.0,474.25,0.0030367256,0.0
167,,20.0,18.79,0.0,434.5,0.0027093212,0.0
168,,20.2,35.7,19.0,506.0,0.005232737,0.0
169,,21.1,26.6,0.0,652.75,0.0041139377,0.0
170,,22.0,27.79,433.0,616.75,0.0045445156,1.0
171,,20.0,32.09,0.0,575.5,0.0046413518,0.0
172,,20.1,33.09,0.0,449.0,0.004817065,0.0
173,,20.6,22.2,0.0,451.5,0.0033252058,0.0
174,,22.7,17.033333,153.33333,441.66666,0.0028990149,0.0
175,,19.84,35.45,0.0,518.5,0.0050802855,0.0
176,,21.5,24.2,0.0,650.75,0.003833988,0.0
177,,19.89,26.5,33.5,422.5,0.0038017002,0.0
178,,19.79,35.4,0.0,524.0,0.0050572236,0.0
179,,20.73,26.823334,0.0,1213.6666,0.00405475,0.0
180,,20.29,31.2,0.0,504.0,0.0045939833,0.0
181,,20.0,35.79,20.0,516.0,0.0051809605,0.0
182,,20.445,22.945,0.0,594.0,0.0034045184,0.0
183,,19.7,28.29,0.0,438.0,0.004012283,0.0
184,,21.175,33.09,479.0,1387.25,0.0051498055,1.0
185,,20.245,30.65,0.0,743.0,0.0044997865,0.0
186,,23.2,25.29,81.0,583.0,0.0044475803,0.0
187,,19.445,26.7,0.0,462.0,0.0037255308,0.0
188,,22.873333,27.6,429.0,1056.4,0.004761198,1.0
189,,22.39,26.1,71.5,921.0,0.004369525,0.0
190,,22.6,30.315,419.0,1240.75,0.005146735,1.0
191,,22.65,24.8975,726.75,585.0,0.0042336546,0.0
192,,20.7,30.39,0.0,783.0,0.0045893383,0.0
193,,19.89,35.433334,0.0,526.3333,0.0050937748,0.0
194,,21.5,27.945,459.0,902.0,0.0044315327,1.0
195,,20.29,33.045,0.0,447.5,0.0048677726,0.0
196,,22.29,26.1,90.0,902.25,0.004342837,0.0
197,,20.9175,22.945,0.0,485.0,0.0035056653,0.0
198,,19.6,19.5,40.75,456.75,0.0027429268,0.0
199,,19.2,31.2,0.0,435.5,0.0042913947,0.0
200,,20.6,30.39,0.0,792.0,0.0045609325,0.0
201,,20.89,23.1,0.0,495.66666,0.0035234822,0.0
202,,21.356667,32.09,441.0,1046.6666,0.005049332,1.0
203,,22.1,23.996666,433.0,866.0,0.003944408,1.0
204,,22.1,26.5,479.0,1047.0,0.0043587727,1.0
205,,21.2,27.34,0.0,736.25,0.004255388,0.0
206,,19.29,26.7,0.0,472.5,0.003689546,0.0
207,,20.39,33.0,0.0,532.0,0.0048914547,0.0
208,,21.29,30.245,0.0,839.0,0.00473725,0.0
209,,21.29,26.89,457.75,935.0,0.004208204,1.0
210,,22.7,30.89,433.0,1306.3334,0.0052773817,1.0
211,,20.79,20.0,10.5,438.75,0.0030295225,0.0
212,,20.39,32.2,0.0,681.0,0.004771964,0.0
213,,19.84,35.45,0.0,523.0,0.0050802855,0.0
214,,21.365,31.6,31.0,662.5,0.0049741752,0.0
215,,21.2,25.5,0.0,464.5,0.003967171,0.0
216,,20.5,22.39,0.0,719.0,0.0033330845,0.0
217,,20.0,26.29,51.5,426.0,0.0037973449,0.0
218,,19.89,26.39,0.0,440.0,0.0037858235,0.0
219,,21.7,20.15,509.0,771.6667,0.0032285277,1.0
220,,20.29,31.2,0.0,511.0,0.0045939833,0.0
221,,21.2,25.2,0.0,449.0,0.003920204,0.0
222,,20.0,34.7,0.0,538.0,0.005021898,0.0
223,,20.39,22.5,0.0,435.5,0.0033267585,0.0
224,,20.0,30.29,0.0,717.5,0.004379175,0.0
225,,19.39,26.1,0.0,465.5,0.0036288078,0.0
226,,20.0,35.7,0.0,537.0,0.005167824,0.0
227,,21.79,19.15,531.0,639.25,0.0030845164,1.0
228,,19.34,27.4725,0.0,428.0,0.003808859,0.0
229,,21.5,33.29,466.75,1262.5,0.0052863494,1.0
230,,20.39,32.4,0.0,677.0,0.0048018326,0.0
231,,20.29,33.0,0.0,461.5,0.004861092,0.0
232,,24.29,23.39,677.3333,817.6667,0.0043919603,1.0
233,,20.7,20.6,0.0,457.66666,0.003103527,0.0
234,,20.29,29.89,0.0,731.0,0.0043997304,0.0
235,,20.79,31.7,0.0,1295.0,0.004815514,0.0
236,,20.65,25.075,0.0,498.5,0.00377011,0.0
237,,19.89,35.29,0.0,502.5,0.0050730016,0.0
238,,21.365,24.29,429.0,736.25,0.0038164433,1.0
239,,20.39,22.5,0.0,435.25,0.0033267585,0.0
240,,20.5,23.5,0.0,581.0,0.0034992541,0.0
241,,19.5,27.6,0.0,442.0,0.0038651696,0.0
242,,20.34,31.5,0.0,707.5,0.0046529467,0.0
243,,21.575,25.8975,496.0,560.0,0.00412371,1.0
244,,21.0,32.2,0.0,515.0,0.0049561826,0.0
245,,20.89,32.145,0.0,1586.5,0.0049140314,0.0
246,,20.0,35.925,37.0,508.75,0.005200667,0.0
247,,21.6,28.2,454.0,985.6667,0.0044999183,1.0
248,,20.456,22.414,0.0,439.2,0.0033275795,0.0
249,,21.7,23.666666,0.0,775.0,0.0037954228,0.0
250,,20.7,26.89,0.0,1254.5,0.004057339,0.0
251,,21.5,28.2,454.0,958.6667,0.0044722613,1.0
252,,20.39,22.2,0.0,441.0,0.0032821677,0.0
253,,22.0,21.05,469.0,880.0,0.0034362301,1.0
254,,20.7,22.5,0.0,455.0,0.0033913355,0.0
255,,20.2675,22.865,0.0,436.75,0.0033553876,0.0
256,,19.745,19.34,0.0,446.0,0.0027450372,0.0
257,,21.79,27.1,0.0,538.0,0.0043740384,0.0
258,,19.963333,26.39,37.0,419.66666,0.0038031752,0.0
259,,22.0,24.1,0.0,844.0,0.0039372677,0.0
260,,20.79,34.5,114.5,498.25,0.0052444455,0.0
261,,20.0,18.84,0.0,439.5,0.0027165622,0.0
262,,19.945,30.29,0.0,718.5,0.0043641734,0.0
263,,21.7,30.926666,80.0,657.0,0.00496901,0.0
264,,21.34,28.14,0.0,565.5,0.0044188336,0.0
265,,23.5,28.0,454.0,1051.25,0.005018735,1.0
266,,20.89,23.1,0.0,454.0,0.0035234822,0.0
267,,19.7,37.4,0.0,510.5,0.0053153676,0.0
268,,19.55,38.9,0.0,501.0,0.0054786974,0.0
269,,20.89,25.39,0.0,533.0,0.003874956,0.0
270,,20.926666,20.0,0.0,609.6667,0.0030552335,0.0
271,,21.7675,30.89,64.25,649.75,0.004983755,0.0
272,,21.5,33.9,499.0,1339.3334,0.005384054,1.0
273,,21.7,20.463333,480.66666,795.0,0.0032789963,1.0
274,,19.5,27.1,0.0,457.0,0.003794721,0.0
275,,21.89,30.6,429.0,824.0,0.004973966,1.0
276,,22.05,25.7475,508.5,961.5,0.0042211832,1.0
277,,22.0,18.025,334.75,464.5,0.0029400908,0.0
278,,21.89,30.3175,429.5,782.25,0.0049276827,1.0
279,,20.6,30.2,0.0,758.0,0.0045322096,0.0
280,,21.2,25.6,0.0,474.0,0.003982828,0.0
281,,20.29,22.7,0.0,441.5,0.0033357053,0.0
282,,20.79,35.4,128.0,509.75,0.005382441,0.0
283,,20.5,19.6,0.0,435.0,0.0029158045,0.0
284,,20.39,30.29,0.0,721.5,0.004486865,0.0
285,,23.34,24.6,774.0,622.25,0.0043623834,1.0
286,,19.823334,26.533333,38.333332,420.66666,0.0037907113,0.0
287,,20.7,26.356667,130.0,423.0,0.0039763516,0.0
288,,19.39,26.84,0.0,461.0,0.003732311,0.0
289,,21.2,25.2,33.0,515.0,0.003920204,0.0
290,,21.73,32.826668,464.0,1153.3334,0.0052866433,1.0
291,,21.7,18.4725,44.0,442.5,0.0029584726,0.0
292,,19.79,27.79,0.0,441.0,0.0039631366,0.0
293,,21.6,32.7,438.0,1243.0,0.005224021,1.0
294,,21.0,26.89,419.0,972.75,0.004133443,1.0
295,,20.39,19.29,0.0,490.5,0.0028499663,0.0
296,,20.5,33.2,0.0,594.5,0.0049551334,0.0
297,,20.5,33.09,0.0,581.0,0.0049385857,0.0
298,,20.0,34.145,0.0,538.0,0.0049409387,0.0
299,,20.79,26.033333,0.0,1511.6666,0.003949231,0.0
300,,22.39,26.823334,453.0,1077.3334,0.004491496,1.0
301,,19.5,39.09,0.0,503.0,0.005488455,0.0
302,,23.066668,17.0,265.0,449.33334,0.0029586179,0.0
303,,20.0,35.79,0.0,529.0,0.0051809605,0.0
304,,23.2,25.65,638.0,938.25,0.0045113503,0.0
305,,19.29,27.5,0.0,428.5,0.0038007698,0.0
306,,19.79,27.5,0.0,444.0,0.0039215186,0.0
307,,20.4175,33.5675,408.0,499.0,0.0049847714,1.0
308,,20.7,32.2225,14.0,678.5,0.0048682387,0.0
309,,20.245,30.15,0.0,733.5,0.004425858,0.0
310,,19.666666,19.356667,0.0,448.33334,0.0027340255,0.0
311,,20.7,25.1,0.0,505.5,0.003785608,0.0
312,,20.89,25.4175,0.0,573.0,0.003879179,0.0
313,,20.7675,25.0,0.0,513.75,0.0037862388,0.0
314,,21.2,25.218,469.0,763.4,0.003923022,1.0
315,,19.6,30.245,277.5,432.75,0.004264713,0.0
316,,19.7,36.5,0.0,505.5,0.005186391,0.0
317,,23.6,27.29,530.2,929.4,0.004920275,1.0
318,,19.79,28.0,0.0,438.0,0.003993277,0.0
319,,21.39,33.2725,479.0,1444.75,0.0052477643,1.0
320,,20.89,24.495,0.0,580.0,0.0037375425,0.0
321,,20.245,19.245,0.0,464.0,0.0028178107,0.0
322,,22.075,21.3925,484.0,880.5,0.0035085538,1.0
323,,20.39,25.5,0.0,793.0,0.0037730169,0.0
324,,19.1,31.0,22.5,432.0,0.004237014,0.0
325,,21.29,32.4,0.0,542.0,0.0050775413,0.0
326,,20.39,30.29,0.0,728.6667,0.004486865,0.0
327,,21.6,31.2,45.333332,666.0,0.0049824677,0.0
328,,21.0,25.745,0.0,564.0,0.0039563174,0.0
329,,20.89,23.445,0.0,448.0,0.0035764084,0.0
330,,19.6,38.59,0.0,508.0,0.005451718,0.0
331,,20.39,27.5,0.0,856.0,0.0040708766,0.0
332,,21.856667,18.166666,62.0,442.0,0.0029373774,0.0
333,,21.1,19.795,0.0,515.5,0.00305631,0.0
334,,20.7,22.37,0.0,449.8,0.0033716348,0.0
335,,22.7,17.1,115.0,443.75,0.0029104145,0.0
336,,20.39,21.6,0.0,434.0,0.003193005,0.0
337,,22.675,26.865,604.75,1103.25,0.004577664,0.0
338,,21.745,21.815,444.0,949.0,0.0035064882,1.0
339,,21.7,27.0,0.0,528.5,0.004333714,0.0
340,,20.5,22.7,0.0,616.0,0.0033794832,0.0
341,,22.34,25.075,552.0,1144.25,0.004183937,1.0
342,,21.0,36.09,0.0,1280.0,0.0055602784,0.0
343,,22.2,27.9175,555.0,1170.75,0.0046219295,1.0
344,,20.7,18.89,611.5,452.25,0.002844726,0.0
345,,20.926666,32.2,0.0,510.66666,0.004933709,0.0
346,,21.39,27.89,0.0,820.2,0.0043928367,0.0
347,,21.525,31.29,19.0,669.75,0.004973888,0.0
348,,19.5,27.6,0.0,444.0,0.0038651696,0.0
349,,22.39,24.7,419.0,790.6,0.0041335863,0.0
350,,19.65,29.29,0.0,432.5,0.00414209,0.0
351,,19.5,27.0,0.0,471.0,0.0037806334,0.0
352,,20.1,32.4,0.0,566.0,0.0047158566,0.0
353,,20.39,32.09,0.0,688.5,0.004755538,0.0
354,,21.23,31.323334,433.0,974.0,0.00488931,1.0
355,,22.6,30.1,419.0,1204.75,0.005109933,1.0
356,,20.945,24.9,0.0,579.0,0.0038126714,0.0
357,,20.6,32.4,14.0,681.0,0.0048649525,0.0
358,,21.89,37.4,0.0,1697.0,0.0060901144,0.0
359,,20.365,36.195,152.5,514.5,0.005360769,0.0
360,,22.1,26.675,454.0,1047.0,0.00438776,1.0
361,,22.6,28.7,211.5,630.75,0.0048704008,0.0
362,,19.0,31.39,0.0,437.5,0.0042638117,0.0
363,,20.865,24.865,0.0,552.75,0.0037884756,0.0
364,,19.5,27.0,24.0,423.33334,0.0037806334,0.0
365,,20.55,28.195,0.0,488.5,0.004216158,0.0
366,,23.18,26.0,655.0,993.4,0.0045677954,1.0
367,,23.39,28.2,454.75,1081.0,0.005021172,1.0
368,,19.2,31.55,0.0,432.0,0.004339871,0.0
369,,22.745,26.6,663.75,1014.75,0.004551609,1.0
370,,22.175,26.675,460.0,1062.5,0.004408,1.0
371,,23.79,22.7225,307.5,830.25,0.0041387435,0.0
372,,20.39,25.0,0.0,801.5,0.0036985963,0.0
373,,24.2,23.675,648.0,701.5,0.0044217613,1.0
374,,20.79,22.79,411.0,492.0,0.0034544882,1.0
375,,22.7,31.0,433.0,1353.25,0.0052963346,1.0
376,,20.34,28.745,0.0,781.5,0.004243222,0.0
377,,20.0,36.53,37.0,507.33334,0.005288994,0.0
378,,20.5,27.73,0.0,491.66666,0.0041333055,0.0
379,,19.5,27.6,0.0,449.0,0.0038651696,0.0
380,,22.84,28.65,289.25,633.5,0.0049337153,0.0
381,,20.0,18.89,0.0,437.0,0.0027238033,0.0
382,,21.823334,28.963333,245.0,639.0,0.0046866536,0.0
383,,20.89,30.6,0.0,1132.0,0.00467607,0.0
384,,22.39,26.426666,444.0,1068.6666,0.0044246027,1.0
385,,24.29,23.5,210.0,740.6667,0.004412762,0.0
386,,19.39,27.5,0.0,436.5,0.0038246536,0.0
387,,22.39,26.1,28.666666,928.6667,0.004369525,0.0
388,,20.29,30.2,0.0,712.0,0.004445688,0.0
389,,21.34,27.79,0.0,568.0,0.0043634875,0.0
390,,19.39,26.745,0.0,467.0,0.0037190216,0.0
391,,20.1,18.89,0.0,439.5,0.002740796,0.0
392,,20.0,30.29,0.0,716.5,0.004379175,0.0
393,,21.2,32.9,13.0,1151.6666,0.00512792,0.0
394,,19.89,36.0,0.0,530.0,0.0051759146,0.0
395,,23.29,25.978333,197.16667,996.5,0.0045946212,0.0
396,,20.39,32.9,0.0,502.0,0.004876516,0.0
397,,22.2,27.166666,444.0,605.0,0.0044967253,1.0
398,,21.0,25.496666,0.0,569.3333,0.003917915,0.0
399,,21.323334,24.29,444.0,752.0,0.0038066474,1.0
400,,20.89,25.0,0.0,556.8,0.00381507,0.0
401,,20.7,25.566668,0.0,553.0,0.0038564277,0.0
402,,19.39,26.7,0.0,472.0,0.0037127268,0.0
403,,23.29,28.5,464.0,1108.0,0.0050442293,1.0
404,,20.7,24.29,0.0,965.0,0.0036627238,0.0
405,,20.39,18.926666,0.0,434.33334,0.002796045,0.0
406,,20.0,33.79,0.0,504.5,0.004889165,0.0
407,,19.55,29.65,0.0,442.0,0.0041671945,0.0
408,,19.39,26.84,0.0,458.5,0.003732311,0.0
409,,21.7,20.34,528.5,798.5,0.00325913,1.0
410,,21.2,32.845,454.0,1102.0,0.0051192767,1.0
411,,21.0,26.495,0.0,561.5,0.004072327,0.0
412,,21.5,28.323334,454.0,1034.6666,0.004491962,1.0
413,,21.84,24.55,502.0,1000.0,0.003972029,1.0
414,,20.1,33.09,0.0,443.5,0.004817065,0.0
415,,21.65,33.045,37.0,1113.5,0.0052959155,0.0
416,,20.5,32.79,0.0,653.5,0.0048934594,0.0
417,,20.39,32.95,0.0,511.0,0.004883985,0.0
418,,20.55,24.045,0.0,566.5,0.003592001,0.0
419,,22.0,34.4975,449.0,1318.75,0.005651363,1.0
420,,20.9725,30.89,419.0,861.75,0.0047449186,1.0
421,,20.5,23.35,0.0,588.0,0.0034767936,0.0
422,,20.075,36.345,6.0,501.5,0.005286686,0.0
423,,24.0,22.6,283.0,770.0,0.0041689314,0.0
424,,20.89,24.096666,0.0,579.3333,0.003676404,0.0
425,,19.79,19.2,0.0,444.0,0.002732733,0.0
426,,20.0,30.39,0.0,722.6667,0.004393735,0.0
427,,20.7,26.89,0.0,1501.0,0.004057339,0.0
428,,20.5,30.29,0.0,741.5,0.0045176586,0.0
429,,20.79,31.79,0.0,509.0,0.004829292,0.0
430,,21.5,28.1,457.75,946.75,0.0044562886,1.0
431,,20.79,27.0,0.0,1520.0,0.0040968396,0.0
432,,20.39,30.2,0.0,726.0,0.004473437,0.0
433,,19.5,27.2,0.0,455.0,0.0038088097,0.0
434,,20.89,19.625,419.0,597.5,0.0029908859,1.0
435,,20.29,35.59,28.666666,509.0,0.005245832,0.0
436,,20.39,19.0,166.25,455.5,0.0028069273,0.0
437,,22.4725,17.39,126.0,440.0,0.0029192064,0.0
438,,21.4725,32.6725,429.0,1115.0,0.005178673,1.0
439,,19.445,30.55,0.0,433.0,0.0042664176,0.0
440,,20.6,24.84,0.0,564.5,0.0037230025,0.0
441,,22.2,17.7,87.0,445.5,0.0029224062,0.0
442,,20.175,26.2675,60.75,420.25,0.0038356541,0.0
443,,20.426666,30.323334,0.0,734.3333,0.0045020934,0.0
444,,20.89,20.0,0.0,466.0,0.0030483166,0.0
445,,23.89,25.2,806.25,679.0,0.0046212506,1.0
446,,20.79,25.763334,0.0,521.6667,0.0039080153,0.0
447,,21.0,26.6,0.0,570.0,0.0040885718,0.0
448,,20.5,22.29,0.0,439.75,0.0033181186,0.0
449,,19.89,35.5,0.0,518.0,0.005103437,0.0
450,,22.2,27.5,555.0,1094.0,0.004552304,1.0
451,,20.7,24.7675,405.0,573.0,0.003735159,1.0
452,,20.0,34.345,0.0,506.0,0.004970111,0.0
453,,20.79,26.29,0.0,1546.0,0.003988417,0.0
454,,20.39,30.29,0.0,732.0,0.004486865,0.0
455,,21.5,32.09,429.0,614.0,0.0050942325,1.0
456,,20.0,35.7,0.0,540.0,0.005167824,0.0
457,,21.1,32.345,0.0,522.0,0.005009612,0.0
458,,20.89,24.856667,435.0,715.0,0.0037930636,1.0
459,,20.945,24.945,0.0,575.5,0.003819604,0.0
460,,19.6,38.29,0.0,498.0,0.0054089674,0.0
